0.320845,0.330303,0.344910,0.328488,0.326431,0.340818,0.334299,0.324443,0.335240,0.329306,0.333259,0.330628,0.326601,0.340595,0.327467,0.323517,0.335410,0.336440,
0.320914,0.330251,0.344930,0.328558,0.326380,0.340842,0.334314,0.324442,0.335244,0.329300,0.333272,0.330626,0.326635,0.340567,0.327485,0.323575,0.335366,0.336461,
0.320986,0.330199,0.344949,0.328631,0.326329,0.340865,0.334329,0.324443,0.335247,0.329294,0.333287,0.330624,0.326671,0.340540,0.327502,0.323636,0.335323,0.336482,
0.321061,0.330146,0.344968,0.328706,0.326276,0.340888,0.334345,0.324444,0.335249,0.329287,0.333303,0.330620,0.326707,0.340514,0.327519,0.323699,0.335278,0.336502,
0.321137,0.330092,0.344987,0.328783,0.326223,0.340911,0.334362,0.324446,0.335250,0.329280,0.333321,0.330615,0.326744,0.340488,0.327535,0.323763,0.335234,0.336522,
0.321216,0.330037,0.345005,0.328863,0.326169,0.340933,0.334379,0.324449,0.335250,0.329273,0.333340,0.330609,0.326782,0.340462,0.327550,0.323829,0.335189,0.336541,
0.321297,0.329982,0.345023,0.328946,0.326115,0.340955,0.334396,0.324453,0.335250,0.329265,0.333361,0.330602,0.326822,0.340436,0.327565,0.323898,0.335144,0.336560,
0.321381,0.329925,0.345040,0.329031,0.326059,0.340976,0.334414,0.324457,0.335249,0.329257,0.333384,0.330594,0.326862,0.340411,0.327580,0.323968,0.335098,0.336579,
0.321468,0.329867,0.345057,0.329118,0.326002,0.340998,0.334433,0.324463,0.335247,0.329249,0.333409,0.330585,0.326903,0.340386,0.327594,0.324040,0.335051,0.336597,
0.321557,0.329808,0.345075,0.329208,0.325944,0.341019,0.334452,0.324470,0.335244,0.329239,0.333436,0.330575,0.326946,0.340361,0.327607,0.324115,0.335004,0.336615,
0.321649,0.329748,0.345092,0.329301,0.325885,0.341040,0.334472,0.324477,0.335241,0.329229,0.333465,0.330564,0.326989,0.340337,0.327621,0.324192,0.334956,0.336632,
0.321744,0.329687,0.345108,0.329397,0.325825,0.341061,0.334492,0.324486,0.335237,0.329218,0.333496,0.330552,0.327033,0.340313,0.327633,0.324271,0.334908,0.336650,
0.321841,0.329625,0.345125,0.329496,0.325763,0.341082,0.334513,0.324496,0.335232,0.329207,0.333529,0.330539,0.327079,0.340289,0.327646,0.324352,0.334859,0.336667,
0.321942,0.329561,0.345142,0.329598,0.325700,0.341103,0.334534,0.324507,0.335227,0.329194,0.333565,0.330525,0.327125,0.340266,0.327658,0.324435,0.334809,0.336683,
0.322046,0.329495,0.345158,0.329703,0.325636,0.341124,0.334556,0.324519,0.335221,0.329181,0.333603,0.330510,0.327173,0.340243,0.327669,0.324522,0.334759,0.336700,
0.322153,0.329429,0.345175,0.329812,0.325570,0.341145,0.334578,0.324532,0.335214,0.329166,0.333644,0.330494,0.327221,0.340221,0.327680,0.324610,0.334708,0.336716,
0.322264,0.329360,0.345191,0.329924,0.325503,0.341166,0.334601,0.324546,0.335207,0.329150,0.333687,0.330477,0.327271,0.340200,0.327691,0.324701,0.334656,0.336732,
0.322378,0.329290,0.345208,0.330040,0.325434,0.341187,0.334624,0.324562,0.335198,0.329133,0.333734,0.330458,0.327321,0.340178,0.327701,0.324795,0.334603,0.336748,
0.322496,0.329219,0.345225,0.330159,0.325364,0.341209,0.334648,0.324580,0.335190,0.329114,0.333783,0.330438,0.327373,0.340158,0.327711,0.324891,0.334550,0.336764,
0.322617,0.329145,0.345241,0.330282,0.325292,0.341230,0.334671,0.324598,0.335180,0.329094,0.333835,0.330418,0.327425,0.340138,0.327721,0.324991,0.334495,0.336780,
0.322743,0.329070,0.345258,0.330409,0.325218,0.341251,0.334696,0.324619,0.335170,0.329073,0.333891,0.330396,0.327479,0.340119,0.327730,0.325093,0.334440,0.336795,
0.322873,0.328993,0.345275,0.330540,0.325142,0.341273,0.334721,0.324641,0.335159,0.329049,0.333950,0.330373,0.327533,0.340101,0.327739,0.325198,0.334384,0.336811,
0.323006,0.328914,0.345292,0.330675,0.325064,0.341295,0.334746,0.324665,0.335147,0.329024,0.334013,0.330348,0.327589,0.340083,0.327748,0.325306,0.334327,0.336826,
0.323145,0.328833,0.345309,0.330815,0.324985,0.341317,0.334771,0.324690,0.335134,0.328997,0.334080,0.330322,0.327645,0.340067,0.327756,0.325418,0.334270,0.336841,
0.323288,0.328750,0.345326,0.330960,0.324903,0.341339,0.334797,0.324718,0.335121,0.328967,0.334151,0.330295,0.327703,0.340052,0.327764,0.325533,0.334211,0.336856,
0.323435,0.328664,0.345344,0.331109,0.324819,0.341361,0.334823,0.324747,0.335107,0.328935,0.334227,0.330267,0.327761,0.340038,0.327771,0.325651,0.334151,0.336871,
0.323588,0.328576,0.345361,0.331264,0.324732,0.341384,0.334850,0.324779,0.335092,0.328901,0.334307,0.330237,0.327821,0.340025,0.327778,0.325773,0.334091,0.336886,
0.323746,0.328486,0.345379,0.331423,0.324644,0.341407,0.334876,0.324813,0.335076,0.328864,0.334392,0.330206,0.327881,0.340013,0.327784,0.325899,0.334029,0.336900,
0.323909,0.328393,0.345397,0.331589,0.324553,0.341430,0.334903,0.324850,0.335060,0.328824,0.334482,0.330173,0.327942,0.340003,0.327790,0.326028,0.333967,0.336915,
0.324078,0.328297,0.345415,0.331760,0.324459,0.341454,0.334930,0.324889,0.335042,0.328781,0.334578,0.330138,0.328004,0.339995,0.327795,0.326161,0.333903,0.336929,
0.324253,0.328199,0.345434,0.331936,0.324362,0.341478,0.334957,0.324930,0.335024,0.328735,0.334680,0.330102,0.328067,0.339989,0.327800,0.326299,0.333839,0.336943,
0.324435,0.328098,0.345453,0.332120,0.324263,0.341502,0.334985,0.324975,0.335005,0.328685,0.334788,0.330064,0.328131,0.339984,0.327805,0.326440,0.333774,0.336957,
0.324622,0.327994,0.345472,0.332309,0.324161,0.341526,0.335012,0.325023,0.334984,0.328631,0.334903,0.330025,0.328195,0.339982,0.327808,0.326586,0.333708,0.336971,
0.324817,0.327887,0.345491,0.332506,0.324056,0.341551,0.335040,0.325074,0.334963,0.328573,0.335025,0.329983,0.328261,0.339982,0.327811,0.326737,0.333640,0.336985,
0.325018,0.327777,0.345511,0.332709,0.323948,0.341577,0.335067,0.325129,0.334940,0.328511,0.335154,0.329940,0.328326,0.339985,0.327814,0.326892,0.333572,0.336999,
0.325227,0.327663,0.345530,0.332920,0.323837,0.341602,0.335094,0.325188,0.334917,0.328445,0.335291,0.329895,0.328393,0.339991,0.327816,0.327052,0.333504,0.337012,
0.325444,0.327546,0.345551,0.333139,0.323722,0.341628,0.335121,0.325250,0.334892,0.328373,0.335436,0.329847,0.328460,0.339999,0.327817,0.327218,0.333434,0.337025,
